"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-F-9.raw (F9)", "Peak Rating: Kidney-F-10.raw (F10)", "Peak Rating: Kidney-F-11.raw (F11)", "Peak Rating: Kidney-F-12.raw (F12)", "Peak Rating: Kidney-F-13.raw (F13)", "Peak Rating: Kidney-F-14.raw (F14)", "Peak Rating: Kidney-F-15.raw (F15)", "Peak Rating: Kidney-F-16.raw (F16)", "Peak Rating: Kidney-F-25.raw (F25)", "Peak Rating: Kidney-F-26.raw (F26)", "Peak Rating: Kidney-F-27.raw (F27)", "Peak Rating: Kidney-F-28.raw (F28)", "Peak Rating: Kidney-F-29.raw (F29)", "Peak Rating: Kidney-F-30.raw (F30)", "Peak Rating: Kidney-F-31.raw (F31)", "Peak Rating: Kidney-F-32.raw (F32)", "Peak Rating: Kidney-F-1.raw (F1)", "Peak Rating: Kidney-F-2.raw (F2)", "Peak Rating: Kidney-F-3.raw (F3)", "Peak Rating: Kidney-F-4.raw (F4)", "Peak Rating: Kidney-F-5.raw (F5)", "Peak Rating: Kidney-F-6.raw (F6)", "Peak Rating: Kidney-F-7.raw (F7)", "Peak Rating: Kidney-F-8.raw (F8)", "Peak Rating: Kidney-F-17.raw (F17)", "Peak Rating: Kidney-F-18.raw (F18)", "Peak Rating: Kidney-F-19.raw (F19)", "Peak Rating: Kidney-F-20.raw (F20)", "Peak Rating: Kidney-F-21.raw (F21)", "Peak Rating: Kidney-F-22.raw (F22)", "Peak Rating: Kidney-F-23.raw (F23)", "Peak Rating: Kidney-F-24.raw (F24)", "Peak Rating: Kidney-F-33.raw (F33)", "Peak Rating: Kidney-F-34.raw (F34)", "Peak Rating: Kidney-F-35.raw (F35)", "Peak Rating: Kidney-F-36.raw (F36)", "Peak Rating: Kidney-F-37.raw (F37)", "Peak Rating: Kidney-F-38.raw (F38)", "Peak Rating: Kidney-F-39.raw (F39)", "Peak Rating: Kidney-F-40.raw (F40)"
"85", "", "False", "9-oxo-7E-hexadecenoic acid", "C16 H28 O3", "Full match", " No results", " No results", " Not the top hit", " Full match", "-2.25", "268.20324", "267.19596", "5.723", "13075592.815492", "9", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 5327743.95633865", " 3673128.13190905", " 5483714.98768271", " 6111438.46664083", "", " 39.7525516294545", " 9.53707180839421", " 44.063111205673", " 27.9352999653385", "0.000", " 1.493", " 1.664", " 0.972", " 1.114", "-Infinity", " 0.58", " 0.73", " -0.04", " 0.16", "", " 0.0455627438372793", " 0.0879219558792566", " 0.984512461093651", " 0.982837693051068", "", " 0.134351680545824", " 0.246610364051573", " 0.999999987372115", " 0.999999954496112", "6.5", "", " ", " ", " ", " ", " ", " ", " ", " 4.7", " 4.5", " 4.5", " 4.5", " ", " ", " ", " ", " ", " 5.8", " ", " 6.3", " 5.9", " 6.5", " 6.3", " ", " 4.0", " 4.8", " 3.6", " 2.9", " ", " 3.6", " 4.0", " 4.6", " 5.0", " 4.9", " 4.0", " 4.9", " 5.3", " 6.0", " ", " 5.4"
"80", "", "False", "NP-011548", "C18 H34 O3", "Full match", " Full match", " No results", " Partial match", " Partial match", "-2.44", "298.25007", "297.24279", "5.999", "12840398.1904234", "73", "1", "0", "95.1", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "6812219.71083421", " 6740237.91646452", " 6114514.97687101", " 8435315.32953927", " 6283273.67756603", "32.0202249097468", " 15.1561860439661", " 27.2731319457142", " 35.8774956520217", " 13.7802401304086", "1.114", " 1.380", " 1.028", " 0.799", " 0.745", "0.16", " 0.46", " 0.04", " -0.32", " -0.42", "0.895484655138442", " 0.456657950904787", " 0.999668931979522", " 0.966646924238111", " 0.662062817766636", "0.999999999997193", " 0.833581973873818", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "7.0", "2.9", " 1.1", " 4.7", " ", " 2.9", " 1.3", " 4.1", " 3.1", " 2.0", " 2.3", " 3.5", " ", " ", " ", " ", " ", " ", " 4.9", " 1.6", " 4.1", " 5.8", " 4.1", " 3.0", " 5.8", " 1.0", " 5.7", " 2.9", " 3.4", " 2.2", " 2.1", " ", " 1.2", " 4.0", " 6.0", " ", " 2.6", " 7.0", " ", " ", " 5.5"
"107", "", "False", "Embelin", "C17 H26 O4", "Full match", " No results", " No results", " Full match", " Full match", "-1.86", "294.18256", "293.17529", "4.259", "12774466.2302752", "4", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "CO2", "[M-H]-1", "7795371.89997292", " 7440132.728827", " 9847658.13986265", " 8609942.79930304", " 7752490.53784042", "24.6142996668993", " 7.48705160174461", " 19.8807343655963", " 11.0128313118116", " 16.4414772587855", "0.792", " 0.874", " 0.787", " 0.864", " 0.900", "-0.34", " -0.19", " -0.35", " -0.21", " -0.15", "0.573032861436779", " 0.850658817937128", " 0.60775391221774", " 0.771710298744367", " 0.992416063540681", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "6.8", "4.9", " 5.5", " 4.9", " 4.5", " 4.5", " 4.1", " 2.6", " 4.1", " 6.4", " 6.8", " 6.4", " 6.4", " 6.0", " 5.6", " 6.4", " 6.4", " 4.6", " 5.4", " 4.6", " 5.4", " 6.4", " 6.0", " 5.8", " 4.1", " 6.3", " 5.5", " 5.9", " 5.9", " 5.9", " 5.9", " 6.3", " 5.9", " 5.4", " 5.0", " 6.4", " 5.4", " 5.0", " 4.6", " 3.9", " 5.0"
"72", "", "False", "", "C21 H39 O2 P S", "Full match", " No results", " No results", " No results", " No results", "3.95", "386.24236", "385.23509", "7.554", "11959612.5299538", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "11138599.815872", " 9002447.68362968", " 9781692.86668935", " 7141430.38719289", " 7876154.81341514", "10.64462444126", " 17.3029744009934", " 6.06712970853542", " 10.6482700325431", " 16.4834503903316", "1.139", " 0.730", " 0.805", " 1.261", " 1.103", "0.19", " -0.45", " -0.31", " 0.33", " 0.14", "0.537195712637163", " 0.000339437101116835", " 0.00537312244280308", " 0.080559994485679", " 0.867436928025849", "0.999999999997193", " 0.00229619215461388", " 0.02886454734677", " 0.505330874501077", " 0.999999954496112", "7.5", "3.2", " 4.6", " 4.2", " 3.2", " 3.1", " 3.1", " 4.2", " 2.7", " 2.0", " 5.8", " 3.5", " 3.9", " 3.5", " 3.9", " 2.3", " 6.5", " 3.4", " 7.0", " 6.8", " 3.0", " 7.5", " 3.0", " 4.5", " 7.5", " 7.0", " 3.0", " 2.5", " 7.0", " 4.0", " 4.4", " 5.9", " 4.0", " 3.9", " 2.7", " 6.1", " 3.5", " 3.9", " 3.6", " 2.7", " 3.9"
"173", "", "False", "diginatigenin", "C23 H34 O6", "Full match", " No results", " No results", " Full match", " Full match", "-2.11", "406.23468", "405.22741", "2.606", "11582472.8344776", "4", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 7151258.39014219", " ", " 11582472.8344776", " 7670163.86320746", "", " ", " ", " ", " 19.569680399272", "", " Infinity", " Infinity", " 0.617", " 0.662", "", " Infinity", " Infinity", " -0.70", " -0.59", "", " ", " ", " ", " ", "", " ", " ", " ", " ", "5.0", "", " ", " ", " ", " ", " ", " ", " ", " 3.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.0", " 5.0", " 4.6", " ", " "
"70", "", "False", "", "C42 H62 N4 O2", "Full match", " No results", " No results", " No results", " No results", "-3.70", "654.48486", "653.47758", "6.920", "11512212.194403", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 3806852.92038749", " ", " 3536494.39120412", " 3989707.65041375", "", " 79.4733164547503", " ", " 55.0722308895289", " 31.811519075678", "", " Infinity", " Infinity", " 1.076", " 1.128", "", " Infinity", " Infinity", " 0.11", " 0.17", "", " ", " ", " 0.919092167094011", " 0.933166814227022", "", " ", " ", " 0.999999987372115", " 0.999999954496112", "6.4", "", " ", " ", " ", " ", " ", " ", " ", " 3.0", " 2.1", " 4.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.2", " 2.3", " 4.9", " 1.9", " ", " 4.2", " 2.5", " 2.3", " 5.7", " ", " 2.0", " 4.3", " 6.4", " 2.6", " ", " 4.7"
"49", "", "False", "", "C28 H20 N4 O", "Full match", " No results", " No results", " No results", " No results", "1.73", "428.16445", "427.15717", "7.403", "11409466.9937583", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 3457161.40621748", " 3217076.07975618", " 4709259.53847069", " 4207152.30985336", "", " 57.3245737245479", " 45.5063364699712", " 59.8260097798493", " 19.9617793290983", "0.000", " 1.464", " 1.308", " 0.734", " 0.893", "-Infinity", " 0.55", " 0.39", " -0.45", " -0.16", "", " 0.63405932397159", " 0.728811723202785", " 0.963405420313916", " 0.993200279822327", "", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "6.3", "", " ", " ", " ", " ", " ", " ", " ", " 5.4", " 0.4", " 4.0", " 0.0", " ", " ", " ", " 2.3", " ", " 3.6", " ", " ", " ", " ", " 1.9", " ", " 1.7", " 1.8", " 0.6", " ", " 1.5", " 1.9", " 3.3", " ", " 4.8", " 3.0", " 5.2", " 6.3", " 4.0", " 4.8", " ", " 4.0"
"122", "", "False", "14,14,14-Trifluoro-11E-tetradecenyl acetate", "C16 H27 F3 O2", "No match", " No results", " No results", " Full match", " Full match", "-2.21", "308.19563", "307.18836", "6.756", "11216909.2484315", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 5453331.84268024", " ", " 4962462.93350376", " 5629764.36705304", "", " 29.3353913639917", " ", " 35.5976390905663", " 56.73128437418", "", " Infinity", " Infinity", " 1.099", " 1.134", "", " Infinity", " Infinity", " 0.14", " 0.18", "", " ", " ", " 0.793786680637079", " 0.817768748810545", "", " ", " ", " 0.999999987372115", " 0.999999954496112", "6.0", "", " ", " ", " ", " ", " ", " ", " ", " 6.0", " 5.8", " 3.5", " 2.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.5", " 1.3", " 2.6", " 5.3", " 1.3", " 0.9", " 1.0", " 0.7", " ", " 2.1", " ", " 4.5", " 3.1", " 0.7", " ", " "
"74", "", "False", "PA(O-16:0/12:0)", "C31 H63 O7 P", "No match", " No results", " No results", " Full match", " Full match", "-2.22", "578.42986", "577.42258", "7.174", "11006689.0628068", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "", " 3473676.24283679", " 1887706.11862494", " 4564824.89063551", " 4955159.71647391", "", " ", " 27.1379131637015", " 56.1107941296004", " 33.8873682896272", "0.000", " 2.418", " 2.625", " 0.761", " 1.086", "-Infinity", " 1.27", " 1.39", " -0.39", " 0.12", "", " 0.0833835747403953", " 0.0497978963518425", " ", " 0.954136155255478", "", " 0.239727777378636", " 0.168199727386679", " ", " 0.999999954496112", "6.7", "", " ", " ", " ", " ", " ", " ", " ", " 0.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 6.7", " ", " ", " 5.6", " ", " 6.1", " 5.2", " ", " 1.4", " 2.3", " 4.2", " 4.8", " 4.8", " 4.7", " 2.6", " ", " 2.6", " 4.1", " 1.3", " ", " 3.6"
"103", "", "False", "threo-9,10-Dihydroxystearic acid", "C18 H36 O4", "Full match", " No results", " No results", " Full match", " Full match", "-2.62", "316.26053", "315.25325", "5.313", "10376678.1789646", "22", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "4814948.43225239", " 7467903.98309531", " 4771275.34867643", " 4986076.34863079", " 6347817.74020881", "3.28595569441593", " 36.5767865363661", " 39.156402399163", " 42.6044510507637", " ", "1.009", " 1.045", " 1.330", " 1.498", " 1.273", "0.01", " 0.06", " 0.41", " 0.58", " 0.35", "0.985086664415828", " 0.999999854127831", " ", " 0.99963318452383", " ", "0.999999999997193", " 0.999999954286235", " ", " 0.999999987372115", " ", "7.4", "6.7", " ", " ", " ", " ", " ", " 7.4", " ", " 5.1", " ", " 4.3", " 5.9", " ", " ", " ", " ", " ", " 5.9", " ", " ", " ", " ", " 5.3", " 4.5", " 2.9", " 4.4", " 5.4", " 4.4", " 3.0", " ", " ", " 4.6", " ", " ", " ", " ", " ", " ", " ", " 4.2"
"158", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "220.86161", "219.85434", "0.812", "10071808.3717034", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "4597930.99328212", " ", " 7984307.20617536", " 5734036.13816525", " 4738925.85730291", "25.1982465524099", " ", " 7.71269692252076", " 37.5995159141155", " 11.9674471431049", "0.576", " 0.718", " 0.594", " 0.000", " 0.826", "-0.80", " -0.48", " -0.75", " -Infinity", " -0.27", "0.111846704954122", " 0.466314265827957", " 0.190651781414638", " ", " 0.67572665103544", "0.827665616660503", " 0.83790844640961", " 0.438499097253667", " ", " 0.999999954496112", "6.4", "", " 3.9", " 5.0", " 4.9", " 4.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.6", " 6.0", " ", " 6.0", " 5.6", " 6.4", " ", " ", " 3.6", " ", " 4.0", " 4.0", " 4.1", " 4.3", " 4.5", " 3.8", " ", " ", " ", " ", " ", " 5.7", " 5.7", " "
"136", "", "False", "", "C9 H7 N3 P2 S", "Full match", " No results", " No results", " No results", " No results", "4.31", "250.98467", "249.97740", "0.751", "10049124.0888087", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "9156227.28755847", " ", " 7165546.51863202", " 6134673.94975405", " 6928417.84858754", "13.7911251705538", " ", " 7.78165626603632", " 19.332774148014", " 14.6857495430529", "1.278", " 0.856", " 0.967", " 0.000", " 1.129", "0.35", " -0.22", " -0.05", " -Infinity", " 0.18", "0.340353132673308", " 0.772406658809821", " 0.98776153818643", " ", " 0.973724435780767", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " ", " 0.999999954496112", "7.1", "5.9", " ", " ", " 5.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 7.1", " ", " 6.8", " 6.0", " 7.1", " ", " ", " 5.0", " ", " 5.2", " 6.3", " 5.8", " ", " 6.1", " 5.4", " ", " ", " ", " ", " ", " 4.7", " 5.9", " "
"105", "", "False", "LPC 18:0", "C26 H54 N O7 P", "No match", " No results", " Invalid mass", " No match", " No match", "114681.24", "583.38380", "582.37652", "6.519", "10014814.9708839", "1", "0", "21", "", "", "86.3", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "4042698.03259151", " ", " 5274679.54054177", " 5293058.21639305", " 3554555.4385417", "35.8361620453816", " ", " 35.6981593350542", " ", " 18.906250362412", "0.766", " 1.003", " 0.674", " 0.000", " 0.672", "-0.38", " 0.01", " -0.57", " -Infinity", " -0.57", "0.655889552019553", " ", " 0.13401583680447", " ", " ", "0.999999999997193", " ", " 0.321079609010709", " ", " ", "6.1", "", " 4.7", " 5.7", " ", " ", " ", " ", " 5.4", " ", " ", " ", " ", " ", " ", " ", " ", " 2.2", " 5.1", " 4.7", " 5.3", " ", " 4.1", " 4.7", " 4.1", " ", " 0.6", " ", " ", " ", " ", " ", " ", " ", " 4.2", " 6.1", " ", " 2.3", " 2.1", " ", " "
"177", "", "False", "Cladosporester A", "C13 H24 O4", "Full match", " No results", " No results", " Not the top hit", " Full match", "-3.31", "244.16665", "243.15937", "3.832", "9983579.39639371", "7", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "9018460.51417058", " 9200604.02132093", " 8841977.86638972", " 9078301.68350798", " 9741328.39095185", "4.61786893687165", " 3.65815164634783", " 4.07713121776944", " 5.38130584147199", " 2.40503994405342", "1.020", " 1.027", " 1.102", " 1.013", " 1.073", "0.03", " 0.04", " 0.14", " 0.02", " 0.10", "0.953273768602502", " 0.556033506886747", " 0.00237924898389541", " 0.999992975330092", " 0.107852516713477", "0.999999999997193", " 0.983751589107322", " 0.0136806816573986", " 0.999999987372115", " 0.999999954496112", "7.7", "6.9", " 6.5", " 6.1", " 6.5", " 6.9", " 6.9", " 6.5", " 6.9", " 6.5", " 6.5", " 6.5", " 6.1", " 6.9", " 7.3", " 7.3", " 7.7", " 6.9", " 4.2", " 6.5", " 6.1", " 6.5", " 6.9", " 6.1", " 6.5", " 5.6", " 4.9", " 6.0", " 4.9", " 6.0", " 5.6", " 6.0", " 6.4", " 7.3", " 6.5", " 6.9", " 7.3", " 5.4", " 7.3", " 6.9", " 6.5"
"142", "", "False", "LPC 18:2", "C26 H50 N O7 P", "No match", " No results", " Invalid mass", " No match", " No match", "115570.71", "579.35211", "578.34484", "5.191", "9870637.93554554", "2", "0", "4", "", "", "78.4", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "4025035.52126898", " 3631340.91478277", " 6734030.81340036", " 5095267.31963938", " 6074247.95603266", "6.86870939360929", " 14.194907675141", " 33.3932580964271", " 24.5786152963957", " 30.2396806159943", "0.598", " 0.757", " 0.902", " 0.713", " 1.192", "-0.74", " -0.40", " -0.15", " -0.49", " 0.25", "0.234430380801516", " 0.846466143850052", " 0.981761677315975", " 0.591833624833195", " 0.993214983926703", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "7.3", "", " 7.3", " 7.1", " ", " ", " ", " ", " 4.6", " 6.6", " ", " ", " 3.8", " ", " ", " ", " ", " 3.2", " 1.3", " 2.9", " 1.1", " 4.3", " 5.5", " 5.3", " 4.0", " 3.4", " 5.3", " 5.4", " ", " 3.1", " 2.8", " 3.0", " 2.9", " ", " 4.0", " 0.7", " 5.3", " 4.7", " 4.0", " ", " 4.7"
"81", "", "False", "", "C16 H28 N6 O2", "Full match", " No results", " No results", " No results", " No results", "-1.21", "336.22697", "335.21969", "7.479", "9673163.2855935", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "3773829.14372159", " 4257624.75043141", " 5915814.01771881", " 6083158.83230845", " 6090348.54221826", "24.8437952950348", " 13.2118430611443", " 14.0342400322562", " 9.55823713278268", " 26.4420351738928", "0.638", " 1.028", " 1.030", " 0.700", " 1.001", "-0.65", " 0.04", " 0.04", " -0.51", " 0.00", "0.000581483065675847", " 0.912887002432181", " 0.967596263946226", " 0.00705128354367401", " 0.998882503369474", "0.0645446202900191", " 0.999999954286235", " 0.999999999407085", " 0.088461557184274", " 0.999999954496112", "7.9", "2.9", " 1.6", " 2.4", " 5.6", " 5.6", " 4.6", " 1.8", " 3.1", " 6.6", " 4.5", " 6.8", " 2.2", " 4.9", " 6.4", " 6.0", " 2.6", " 6.6", " ", " 5.1", " 5.3", " 4.9", " 3.4", " 4.4", " 6.0", " 4.5", " ", " 4.9", " ", " 3.1", " 3.5", " 7.9", " 3.1", " 6.5", " 5.6", " 3.1", " 3.4", " 1.8", " 3.0", " 2.8", " 1.6"
"82", "", "False", "", "C28 H63 N10 O P", "Full match", " No results", " No results", " No results", " No results", "0.27", "586.49255", "585.48527", "8.173", "9653547.71170207", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "3543027.7475482", " 4945515.62790695", " 3633171.88399453", " 6671548.37395128", " 5904275.89109807", "28.6095645230545", " 37.4914839989301", " 34.9038614128074", " 32.2891005931186", " 21.6563767669877", "0.975", " 1.836", " 1.625", " 0.741", " 0.885", "-0.04", " 0.88", " 0.70", " -0.43", " -0.18", "0.825484612386441", " 0.120618006591631", " 0.196077939837971", " 0.138927557916375", " 0.99889522629124", "0.999999999997193", " 0.322583040884596", " 0.442136531007189", " 0.710074184905914", " 0.999999954496112", "7.1", "", " 5.6", " 3.1", " 2.1", " 5.9", " ", " 7.1", " 3.1", " 3.2", " 2.5", " 2.2", " 3.8", " 1.9", " 3.5", " 5.1", " 2.6", " 2.4", " 3.6", " 6.6", " 2.0", " ", " 2.0", " 3.2", " 2.4", " 2.1", " 4.4", " 2.6", " 5.3", " 0.9", " 5.1", " 2.9", " 6.3", " 2.8", " 3.4", " 3.5", " 3.7", " 3.7", " 3.0", " 2.4", " 2.4"
"77", "", "False", "", "C17 H38 N6 O4", "Full match", " No results", " No results", " No results", " No results", "4.01", "390.29702", "389.28974", "7.473", "9564913.43441687", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2917679.92609888", " 5094403.49428072", " 3549950.80940316", " 7011912.27090362", " 6489111.00813117", "6.84787034345992", " 23.2495842330017", " 24.9456901847508", " 18.0691917199585", " 15.9218304635345", "0.822", " 1.975", " 1.828", " 0.727", " 0.925", "-0.28", " 0.98", " 0.87", " -0.46", " -0.11", "0.883348061977866", " 1.87481445035331E-06", " 8.6608264853183E-06", " 0.0314425513864011", " 0.976466187034161", "0.999999999997193", " 2.69504577238289E-05", " 0.000124499380726451", " 0.30993372080881", " 0.999999954496112", "6.5", "4.0", " 6.3", " ", " ", " ", " 6.3", " ", " 4.4", " 6.0", " 5.0", " 1.5", " 3.1", " 5.8", " 5.0", " 5.6", " 3.1", " ", " 1.8", " 4.4", " 2.5", " 5.8", " 1.0", " 5.6", " 5.8", " ", " 5.4", " 2.3", " 3.9", " 3.3", " 3.9", " 2.7", " 6.1", " 4.2", " 6.5", " 6.5", " 3.5", " ", " 3.5", " 3.3", " 3.9"
"171", "", "False", "ascr#30", "C23 H44 O6", "Not the top hit", " No results", " No results", " Full match", " Full match", "-2.49", "416.31275", "415.30548", "7.773", "9446058.46564177", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 3349061.41047983", " ", " 4068030.69211685", " 4160539.33978322", "", " 31.9619298022502", " ", " 17.8930119354244", " 44.4057588776644", "", " Infinity", " Infinity", " 0.823", " 1.023", "", " Infinity", " Infinity", " -0.28", " 0.03", "", " ", " ", " 0.694407259705228", " 0.754763328553714", "", " ", " ", " 0.999999987372115", " 0.999999954496112", "5.1", "", " ", " ", " ", " ", " ", " ", " ", " 1.1", " 4.3", " ", " 5.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.8", " 2.5", " 3.0", " 2.5", " ", " 3.4", " 3.6", " 4.0", " 4.0", " 4.8", " 2.7", " 0.5", " 2.1", " 1.0", " ", " 0.2"
"98", "", "False", "3beta-(3-methyl-butanoyloxy)-villanovane-13alpha,17-diol", "C25 H42 O6", "Not the top hit", " No results", " No results", " Full match", " Full match", "-2.18", "438.29718", "437.28991", "7.010", "9375736.89844238", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "3948394.50689837", " 4997584.86466836", " 2948619.5821781", " 3909554.62354089", " 5310045.97421979", "8.3425014180271", " 20.9856175082678", " 6.22953816152751", " 35.0338984543359", " 35.8801381650574", "1.339", " 1.326", " 1.801", " 1.278", " 1.358", "0.42", " 0.41", " 0.85", " 0.35", " 0.44", "0.858323378869431", " 0.781362411618982", " 0.112602996035297", " 0.693321604470183", " 0.238005684290128", "0.999999999997193", " 0.999999954286235", " 0.281507490088242", " 0.999999987372115", " 0.999999954496112", "6.2", "", " ", " ", " ", " ", " 5.2", " ", " 5.8", " 4.9", " 5.8", " 3.9", " 5.8", " 3.3", " ", " 6.2", " 3.9", " ", " ", " ", " ", " ", " ", " 4.4", " 4.4", " 3.0", " 2.6", " 4.9", " 3.5", " 4.7", " 3.9", " ", " 4.4", " 3.6", " 2.6", " 2.8", " 5.9", " 4.1", " 2.6", " ", " 5.1"
