"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2023-01-11", "Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla_lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla_lps", "Group CV [%]: cla", "Group CV [%]: cla_lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla_lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla_lps) / (ctrl)", "Ratio: (cla_lps) / (lps)", "Ratio: (no2-cla_lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla_lps) / (ctrl)", "Log2 Fold Change: (cla_lps) / (lps)", "Log2 Fold Change: (no2-cla_lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla_lps) / (ctrl)", "P-value: (cla_lps) / (lps)", "P-value: (no2-cla_lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla_lps) / (ctrl)", "Adj. P-value: (cla_lps) / (lps)", "Adj. P-value: (no2-cla_lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-H-9.raw (F9)", "Peak Rating: Kidney-H-10.raw (F10)", "Peak Rating: Kidney-H-11.raw (F11)", "Peak Rating: Kidney-H-12.raw (F12)", "Peak Rating: Kidney-H-13.raw (F13)", "Peak Rating: Kidney-H-14.raw (F14)", "Peak Rating: Kidney-H-15.raw (F15)", "Peak Rating: Kidney-H-16.raw (F16)", "Peak Rating: Kidney-H-25.raw (F25)", "Peak Rating: Kidney-H-26.raw (F26)", "Peak Rating: Kidney-H-27.raw (F27)", "Peak Rating: Kidney-H-28.raw (F28)", "Peak Rating: Kidney-H-29.raw (F29)", "Peak Rating: Kidney-H-30.raw (F30)", "Peak Rating: Kidney-H-31.raw (F31)", "Peak Rating: Kidney-H-32.raw (F32)", "Peak Rating: Kidney-H-1.raw (F1)", "Peak Rating: Kidney-H-2.raw (F2)", "Peak Rating: Kidney-H-3.raw (F3)", "Peak Rating: Kidney-H-4.raw (F4)", "Peak Rating: Kidney-H-5.raw (F5)", "Peak Rating: Kidney-H-6.raw (F6)", "Peak Rating: Kidney-H-7.raw (F7)", "Peak Rating: Kidney-H-8.raw (F8)", "Peak Rating: Kidney-H-17.raw (F17)", "Peak Rating: Kidney-H-18.raw (F18)", "Peak Rating: Kidney-H-19.raw (F19)", "Peak Rating: Kidney-H-20.raw (F20)", "Peak Rating: Kidney-H-21.raw (F21)", "Peak Rating: Kidney-H-22.raw (F22)", "Peak Rating: Kidney-H-23.raw (F23)", "Peak Rating: Kidney-H-24.raw (F24)", "Peak Rating: Kidney-H-33.raw (F33)", "Peak Rating: Kidney-H-34.raw (F34)", "Peak Rating: Kidney-H-35.raw (F35)", "Peak Rating: Kidney-H-36.raw (F36)", "Peak Rating: Kidney-H-37.raw (F37)", "Peak Rating: Kidney-H-38.raw (F38)", "Peak Rating: Kidney-H-39.raw (F39)", "Peak Rating: Kidney-H-40.raw (F40)"
"5560", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "305.24336", "304.23608", "8.317", "3331123.81909833", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "205151.218608252", " 243402.934429561", " 229333.210753694", " 217766.278175657", " 254488.974725529", "54.9521493412933", " 42.0917637809977", " 37.1536035451273", " 51.6015618398362", " 138.442688615877", "0.895", " 0.950", " 1.110", " 1.118", " 1.169", "-0.16", " -0.07", " 0.15", " 0.16", " 0.22", "0.999996429525609", " 0.992782609768407", " 0.283797262455132", " 0.983048962213064", " 0.519238687850813", "1", " 1", " 0.802513606457665", " 1", " 1", "4.7", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.6", " ", " ", " 3.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.2", " ", " ", " ", " ", " ", " 4.7", " 4.7", " ", " ", " 3.7", " "
"1045", "", "False", "PA(P-16:0/14:1(9Z))", "C33 H63 O7 P", "Not the top hit", " No results", " No results", " No results", " Full match", "-1.16", "602.43044", "601.42317", "7.165", "3328958.95691272", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "Single match found", " No matches found", "PreferredDDA", "", "[M-H]-1", "608936.804499697", " 765774.209176114", " 826195.347257912", " 1583724.80650044", " 1843299.05041013", "63.7655306403868", " 62.1645298819103", " 49.679643785838", " 57.7884943064394", " 54.9450219853232", "0.737", " 1.917", " 2.231", " 0.484", " 1.164", "-0.44", " 0.94", " 1.16", " -1.05", " 0.22", "0.984748051436282", " 0.362376198057203", " 0.319548154075089", " 0.108366308495421", " 0.999988799633861", "1", " 1", " 0.867512333068006", " 1", " 1", "7.0", "3.7", " ", " 2.4", " ", " ", " ", " ", " 4.7", " 2.4", " ", " ", " 4.3", " 6.4", " ", " ", " 4.8", " ", " ", " ", " ", " ", " ", " ", " 5.2", " ", " ", " 5.1", " ", " ", " 4.7", " 5.1", " ", " ", " 5.5", " 5.5", " ", " 7.0", " 5.8", " ", " 5.1"
"2252", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "422.70043", "421.69315", "2.727", "3324995.82546244", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "1026943.93376854", " 348474.449789965", " 1697263.11498964", " 962693.72826216", " 215551.654901406", "64.4538932363696", " 62.2873665937381", " 56.7746443411515", " 70.6672693387908", " 25.8129712516241", "0.605", " 0.567", " 0.127", " 0.362", " 0.224", "-0.72", " -0.82", " -2.98", " -1.47", " -2.16", "0.857656093200332", " 0.630504413207335", " 6.3768977550005E-05", " 0.0610857779424626", " 0.00377966210795566", "1", " 1", " 0.00121080166464396", " 0.834446923493571", " 0.151803508591284", "6.2", "6.2", " 5.1", " 5.5", " 4.3", " 3.7", " 3.7", " 1.8", " ", " ", " ", " 2.2", " 2.3", " 0.8", " 2.2", " 2.3", " 1.4", " 5.2", " 5.5", " 4.6", " 3.7", " 5.8", " 5.8", " 5.8", " 3.9", " 5.1", " 3.3", " ", " 5.5", " 3.3", " 4.1", " 3.3", " 3.6", " ", " 2.6", " 4.9", " 4.1", " ", " ", " 1.8", " 3.4"
"3626", "", "False", "8-iso Prostaglandin F2ß", "C20 H34 O5", "Unused", " Invalid mass", " No results", " No match", " No match", "-50844.23", "336.22953", "335.22225", "4.301", "3321347.56964802", "21", "22", "0", "78.6", "48.2", "", "No matches found", " No matches found", "", "Multiple matches found", " Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1233690.60718382", " 1689067.9458276", " 839288.726411349", " 1046126.85319652", " 1707066.30065532", "41.7778426275799", " 26.7321548006944", " 52.1780169659675", " 57.821191077592", " 42.1749891770642", "1.470", " 1.246", " 2.034", " 1.615", " 1.632", "0.56", " 0.32", " 1.02", " 0.69", " 0.71", "0.678627837016911", " 0.801471246002359", " 0.190911612327307", " 0.0215348011127304", " 0.0159436056420379", "1", " 1", " 0.624163520317271", " 0.570588302086603", " 0.35078900071778", "4.9", "", " 4.3", " ", " 2.6", " 1.7", " 3.2", " 2.2", " 2.4", " ", " ", " ", " 2.7", " 2.3", " 4.9", " 3.4", " 2.7", " 1.4", " 2.6", " 1.7", " ", " 3.6", " 3.3", " ", " 3.9", " ", " ", " 2.7", " ", " 3.7", " ", " ", " ", " 3.0", " 1.7", " ", " 3.6", " ", " ", " 2.0", " 2.2"
"3625", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "658.92964", "657.92236", "6.647", "3321013.17762216", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "567292.805965508", " 861447.826708297", " 535363.064100596", " 688170.262826586", " 900656.68268159", "37.4461689967904", " 75.3152066104785", " 37.267367435735", " 17.3697078727934", " 45.5939523426888", "1.060", " 1.285", " 1.682", " 1.252", " 1.309", "0.08", " 0.36", " 0.75", " 0.32", " 0.39", "0.966748070338226", " 0.757184597907273", " 0.0404405590541651", " 0.468016966975316", " 0.403122216144102", "1", " 1", " 0.198908482885675", " 1", " 1", "3.8", "", " ", " ", " ", " ", " ", " 3.8", " ", " ", " ", " ", " 0.9", " ", " ", " 1.8", " ", " ", " ", " 3.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.3", " ", " ", " ", " 1.3", " "
"1732", "", "False", "Perfluorophenanthrene", "C14 F24", "No match", " No results", " No results", " No results", " Full match", "-2.63", "623.96004", "622.95276", "7.867", "3321012.65840622", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "265107.852340362", " 139306.805718528", " 588496.575142656", " 164652.442855355", " 138478.112029041", "100.495530251326", " 77.2905212576792", " 108.286586846745", " 95.483521252334", " 45.5700110242551", "0.450", " 0.280", " 0.235", " 0.846", " 0.841", "-1.15", " -1.84", " -2.09", " -0.24", " -0.25", "0.979236853051255", " 0.396613427435213", " 0.0796279944912812", " 0.945996591734498", " 0.902136849289077", "1", " 1", " 0.333242785892916", " 1", " 1", "5.2", "", " 3.9", " ", " 3.9", " ", " 3.9", " ", " ", " ", " ", " ", " ", " ", " 5.2", " ", " ", " ", " 5.1", " ", " 3.6", " 2.8", " ", " 3.0", " ", " ", " ", " ", " 1.4", " 4.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"5532", "", "False", "Avosentan", "C23 H21 N5 O5 S", "No results", " No results", " No results", " No match", " Full match", "-0.54", "479.12608", "478.11880", "5.768", "3312338.32005143", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Multiple matches found", "NoMSn", "", "[M-H]-1", "135289.915187443", " 125765.525002725", " 85842.2546526225", " 86576.0931866714", " 111914.758432575", "100.984656056435", " 201.05058076107", " 164.086741906582", " 14.9972108200302", " 31.5452118775165", "1.576", " 1.009", " 1.304", " 1.453", " 1.293", "0.66", " 0.01", " 0.38", " 0.54", " 0.37", "0.999702889395905", " 0.488101747535933", " 0.914704499534716", " 0.411431395756591", " 0.932696521091999", "1", " 1", " 1", " 1", " 1", "3.9", "", " 3.7", " ", " ", " 2.0", " ", " 3.9", " ", " ", " ", " ", " ", " ", " 2.8", " ", " ", " ", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"2030", "", "False", "", "C18 H25 Cl2 O8 P S", "Full match", " No results", " No results", " No results", " No results", "0.50", "502.03873", "501.03145", "7.767", "3306830.91957223", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "524156.791779477", " 367126.927249487", " 506053.314589473", " 580446.722171006", " 425673.55540735", "56.2125094488933", " 139.587325850316", " 102.668354339085", " 57.2567600583875", " 44.3419676822564", "1.036", " 1.147", " 0.841", " 0.632", " 0.733", "0.05", " 0.20", " -0.25", " -0.66", " -0.45", "0.988631341577333", " 0.99999298087691", " 0.663787904779686", " 0.845120838552376", " 0.708212798708801", "1", " 1", " 1", " 1", " 1", "5.8", "", " 3.9", " ", " 4.1", " ", " 4.1", " ", " ", " ", " ", " ", " ", " ", " 4.7", " ", " ", " ", " 5.1", " ", " ", " 4.7", " ", " ", " 4.1", " ", " ", " ", " 5.8", " 3.2", " ", " ", " 3.7", " ", " ", " ", " ", " ", " ", " 4.5", " "
"162", "", "False", "Elafibranor", "C22 H24 O4 S", "No match", " No results", " No results", " No match", " Full match", "-4.74", "384.13771", "383.13088", "7.637", "3306013.09319511", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "763223.12664445", " 686739.800217477", " 1062393.31303527", " 877379.690888856", " 899556.830133649", "12.4600230223195", " 19.1167254599962", " 68.4276755620662", " 57.5106420369175", " 49.7269191237394", "0.718", " 0.826", " 0.847", " 0.783", " 1.025", "-0.48", " -0.28", " -0.24", " -0.35", " 0.04", "0.153965606200153", " 0.812516602475176", " 0.695492595573042", " 0.339138600169733", " 0.999546015742473", "0.863688388059694", " 1", " 1", " 1", " 1", "5.5", "", " ", " ", " ", " ", " 4.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.3", " ", " 5.1", " 3.9", " ", " ", " ", " ", " ", " ", " 3.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.5", " "
"1980", "", "False", "", "C4 H Cl N5 P3 S", "Full match", " No results", " No results", " No results", " No results", "-0.34", "278.88531", "277.87803", "0.673", "3299995.88546256", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "656054.066141595", " 577738.294910543", " 1303597.52345284", " 837336.469341911", " 672673.994431547", "64.9748057252055", " 102.735137414645", " 64.7567122268217", " 66.9597133630795", " 47.0528643464234", "0.503", " 0.642", " 0.516", " 0.690", " 0.803", "-0.99", " -0.64", " -0.95", " -0.54", " -0.32", "0.360337887115934", " 0.808392768870333", " 0.232519935256776", " 0.981113100521971", " 0.839275246025149", "1", " 1", " 0.710402854411143", " 1", " 1", "7.0", "6.6", " 5.2", " 6.0", " 6.7", " 6.7", " 6.4", " 5.6", " 3.5", " 6.2", " 6.7", " 6.2", " 6.7", " 5.0", " 6.0", " 5.0", " 6.7", " 5.6", " 7.0", " 6.4", " 6.7", " 6.6", " 5.1", " 6.4", " 6.6", " 5.5", " 6.5", " 6.7", " 5.1", " 6.7", " 6.7", " 6.7", " 7.0", " 6.4", " 7.0", " 6.1", " 6.4", " 6.4", " 4.8", " 6.0", " 6.4"
"2459", "", "False", "", "C12 H4 Cl4 O5", "Full match", " No results", " No results", " No results", " No results", "2.29", "367.88213", "366.87485", "4.714", "3298951.03751024", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "145270.034529246", " 132070.207930871", " 74634.1408168619", " 98289.3526021152", " 742181.747117333", "129.106203440825", " 158.899861792001", " 32.7319594735816", " 179.938009573228", " 91.8780849044505", "1.946", " 1.317", " 9.944", " 1.344", " 7.551", "0.96", " 0.40", " 3.31", " 0.43", " 2.92", "0.363746619291137", " 0.319794124056379", " 0.00404824938667114", " 0.999786378811169", " 0.324007887116984", "1", " 1", " 0.0340105965778237", " 1", " 1", "6.2", "", " ", " ", " ", " ", " ", " ", " 4.3", " ", " 6.2", " ", " ", " 2.0", " ", " ", " 2.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.3", " 6.2", " ", " ", " ", " ", " ", " 3.7", " ", " 4.7", " 4.7", " 4.5", " 4.1", " 3.3", " "
"1540", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "428.67228", "427.66438", "0.891", "3298781.08821115", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "1112487.51542105", " 697823.940102497", " 1651504.37341296", " 964428.219107627", " 529095.024246833", "61.4402770797231", " 84.9695938327775", " 46.0859023205189", " 36.2152820791251", " 39.5040532054272", "0.674", " 0.584", " 0.320", " 0.724", " 0.549", "-0.57", " -0.78", " -1.64", " -0.47", " -0.87", "0.555873936648432", " 0.400936292757715", " 0.00957350654762146", " 0.889523730876725", " 0.41326472420926", "1", " 1", " 0.0667026084594168", " 1", " 1", "7.2", "5.5", " ", " 3.2", " 4.3", " 2.6", " 5.2", " 3.9", " 4.6", " 3.2", " 6.7", " 3.9", " 5.6", " 2.6", " 5.2", " 5.8", " 0.8", " 3.0", " 5.5", " 6.4", " 5.8", " ", " ", " 5.1", " 4.3", " ", " 2.7", " 5.0", " 5.4", " 2.9", " 5.4", " 6.1", " 5.2", " 7.2", " 6.9", " 6.1", " 6.5", " 5.7", " 7.2", " 4.6", " 3.3"
"2749", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "426.67498", "425.66770", "0.928", "3298781.08821115", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "1010654.23515736", " 697823.940102497", " 1436166.37819831", " 826381.373012056", " 529095.024246833", "60.3865914469673", " 91.1907055276993", " 48.6636880679468", " 35.2477996285267", " 38.9766851217175", "0.704", " 0.575", " 0.368", " 0.844", " 0.640", "-0.51", " -0.80", " -1.44", " -0.24", " -0.64", "0.673179387375919", " 0.321174589090908", " 0.0102491849141595", " 0.975285339196492", " 0.517955157054939", "1", " 1", " 0.0702119982563436", " 1", " 1", "7.2", "3.9", " ", " 3.2", " 4.3", " 2.6", " 4.5", " 3.9", " 1.8", " 3.2", " 6.0", " 4.3", " 5.6", " 2.6", " 5.2", " 5.8", " 1.6", " 6.0", " 3.9", " 6.4", " 5.2", " ", " ", " 5.5", " 4.3", " ", " 5.7", " 5.0", " 5.4", " 2.9", " 5.0", " 4.6", " 5.2", " 7.2", " 7.2", " 6.1", " 6.5", " 5.7", " 7.2", " 5.4", " 3.3"
"2766", "", "False", "", "C18 H30 N6 O3", "Full match", " No results", " No results", " No results", " No results", "-2.73", "378.23691", "377.22963", "5.774", "3298494.10003002", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "555017.885989609", " 1434943.80329717", " 397822.824974202", " 756940.205285497", " 1862396.34383463", "62.7886918527703", " 70.7747317054637", " 80.5399155038338", " 88.6143757996086", " 39.3434464330287", "1.395", " 1.903", " 4.681", " 1.896", " 2.460", "0.48", " 0.93", " 2.23", " 0.92", " 1.30", "0.998762751012926", " 0.689739646646928", " 0.00691167261768277", " 0.976456436922104", " 0.152117186816831", "1", " 1", " 0.0517836471115793", " 1", " 1", "5.5", "3.7", " ", " 3.0", " 1.4", " ", " ", " ", " 2.4", " ", " 3.6", " ", " 3.2", " 3.9", " ", " 3.2", " 2.8", " 4.1", " ", " 3.2", " ", " ", " 1.7", " 3.5", " ", " 1.8", " 1.8", " 2.6", " ", " ", " 5.1", " 5.5", " ", " ", " 4.8", " 4.1", " 3.7", " 4.1", " 4.8", " ", " 1.2"
"996", "", "False", "", "C10 H12 N9 O3 P", "Full match", " No results", " No results", " No results", " No results", "4.31", "337.08153", "336.07425", "0.508", "3298192.98156208", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "116561.407405973", " 84668.4835809553", " 371696.302107007", " 193723.62886869", " 130076.9387274", "72.752765245347", " 219.15870043963", " 121.515132444412", " 78.3555851856847", " 35.060358482274", "0.314", " 0.521", " 0.350", " 0.437", " 0.671", "-1.67", " -0.94", " -1.51", " -1.19", " -0.57", "0.498481535022946", " 0.893402200965639", " 0.34677763180471", " 0.992457604947198", " 0.864359104964647", "1", " 1", " 0.91117902610828", " 1", " 1", "6.2", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 6.2", " ", " ", " ", " ", " ", " ", " 6.2", " ", " 4.5", " ", " ", " 5.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"1368", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "615.97763", "614.97036", "7.611", "3298106.92837373", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "509506.224866607", " 474902.94022583", " 474282.77165127", " 567302.762982277", " 497689.880746752", "63.8715787993356", " 26.5585598346946", " 117.922568457467", " 58.9876144389834", " 31.4820242514038", "1.074", " 1.196", " 1.049", " 0.837", " 0.877", "0.10", " 0.26", " 0.07", " -0.26", " -0.19", "0.999015133146736", " 0.999958437862173", " 0.989471178203032", " 0.752685983441281", " 0.976280017658947", "1", " 1", " 1", " 1", " 1", "4.3", "", " 2.0", " ", " ", " 3.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"5396", "", "False", "", "C6 H2 Cl N O8 P2 S", "Full match", " No results", " No results", " No results", " No results", "-2.09", "344.86577", "343.85849", "9.091", "3283285.78388632", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "2506384.63577198", " 1618653.34143471", " 1989686.45870833", " 1297452.3681979", " 1247171.00567442", "25.7526210894888", " 9.46935978956998", " 31.6280104173975", " 23.8545062324031", " 17.9307712139467", "1.260", " 0.652", " 0.627", " 1.248", " 0.961", "0.33", " -0.62", " -0.67", " 0.32", " -0.06", "0.703607090498789", " 0.118393114034437", " 0.00398550151829002", " 0.827517118291684", " 0.643184853132914", "1", " 0.781096398616214", " 0.0336407792629349", " 1", " 1", "7.2", "6.1", " ", " ", " ", " 6.1", " 5.7", " 5.3", " 5.7", " 7.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.3", " ", " ", " ", " ", " ", " ", " ", " ", " 5.1", " ", " ", " ", " ", " ", " 3.7", " "
"2185", "", "False", "LPE O-18:0", "C23 H50 N O6 P", "No match", " No results", " Invalid mass", " No results", " No results", "-9.27", "467.33324", "466.32597", "5.872", "3283077.47179354", "0", "0", "2", "", "", "1.7", "Multiple matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "812139.09424419", " 176888.748638635", " 281262.177110311", " 782397.343797118", " 210381.584611408", "109.317280476833", " 47.3069947971227", " 122.591994355771", " 108.210867221242", " 120.578478331636", "2.887", " 2.782", " 0.748", " 0.226", " 0.269", "1.53", " 1.48", " -0.42", " -2.15", " -1.89", "0.950637064391334", " 0.990838886175885", " 0.991071555021025", " 0.591375558398709", " 0.892988890628294", "1", " 1", " 1", " 1", " 1", "5.8", "5.4", " 1.4", " ", " ", " 5.5", " 3.6", " 4.1", " ", " ", " ", " ", " ", " ", " 1.8", " ", " ", " ", " ", " ", " ", " ", " 3.9", " 3.0", " 5.8", " 5.5", " ", " ", " 5.1", " 3.6", " ", " ", " 5.1", " ", " ", " ", " ", " ", " ", " ", " 4.3"
"7984", "", "False", "", "C2 H3 N6 O4 P3 S", "Full match", " No results", " No results", " No results", " No results", "0.20", "299.91499", "298.90771", "8.915", "3277826.81347588", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "1328617.34406058", " 679965.750028414", " 2295845.89824957", " 837299.523959035", " 633690.071621618", "36.5390266293643", " 35.1133717447549", " 48.3999049772764", " 31.9127925063008", " 23.3354681847304", "0.579", " 0.365", " 0.276", " 0.812", " 0.757", "-0.79", " -1.46", " -1.86", " -0.30", " -0.40", "0.829167715458617", " 0.0150413209675175", " 0.000232482226410036", " 0.815642215434446", " 0.579050673270545", "1", " 0.202831987401314", " 0.00350322630098747", " 1", " 1", "5.2", "4.8", " 5.2", " ", " ", " 5.2", " 3.5", " 4.4", " 1.9", " ", " 3.8", " 3.8", " ", " 3.8", " ", " 3.8", " 4.2", " ", " 2.6", " 4.3", " 4.7", " 4.7", " 4.7", " 4.7", " 2.6", " 4.6", " 4.4", " 4.2", " 2.1", " ", " ", " 4.2", " 4.6", " ", " 3.6", " 4.7", " 4.0", " 4.3", " ", " 4.3", " 4.7"
"2851", "", "False", "", "C13 H29 Cl N5 O7 P S", "Full match", " No results", " No results", " No results", " No results", "1.46", "465.12206", "464.11471", "2.937", "3277483.91408605", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "270046.002881689", " 246769.898386007", " 549920.588306551", " 206216.906627393", " 229701.175697447", "79.3619996438107", " 80.037449729718", " 112.551100836751", " 65.4436718049305", " 8.65737024475867", "0.491", " 0.375", " 0.418", " 1.197", " 1.114", "-1.03", " -1.42", " -1.26", " 0.26", " 0.16", "0.837543777360597", " 0.545450100609639", " 0.193473754660162", " 0.999952230448949", " 0.95747763803686", "1", " 1", " 0.630703372269661", " 1", " 1", "5.1", "", " 3.2", " ", " ", " 1.8", " ", " 1.1", " ", " ", " ", " 1.4", " ", " ", " 1.4", " ", " ", " ", " 3.2", " ", " 2.4", " 5.1", " ", " ", " 2.6", " ", " ", " ", " ", " 1.1", " ", " ", " 1.1", " ", " ", " ", " ", " ", " ", " ", " 3.0"
"5572", "", "False", "ST 24:1;O5", "C24 H40 O5", "No match", " No results", " Invalid mass", " No results", " No match", "147003.47", "468.30726", "467.29999", "3.570", "3275817.16233049", "0", "0", "3", "", "", "32.9", "Multiple matches found", " No matches found", "", "Single match found", " No matches found", "PreferredDDA", "", "[M-H]-1", "920417.98658346", " 588628.770360849", " 881030.045060376", " 1422975.08172992", " 1562386.52430956", "90.8993868630518", " 50.3285732250462", " 91.390608743615", " 51.6960934411344", " 49.9215481256028", "1.045", " 1.615", " 1.773", " 0.414", " 1.098", "0.06", " 0.69", " 0.83", " -1.27", " 0.13", "0.999854726378403", " 0.662188018618952", " 0.211148321163263", " 0.197276705130926", " 0.919835239801643", "1", " 1", " 0.666545895383924", " 1", " 1", "6.6", "5.2", " 2.3", " 6.2", " 4.5", " 3.7", " 4.3", " ", " 5.8", " 4.8", " 4.1", " 3.3", " 6.0", " 5.6", " ", " 3.7", " 4.5", " 4.8", " 5.8", " 5.6", " ", " 5.2", " 5.6", " 4.8", " 4.8", " 4.7", " 6.6", " 3.0", " 5.2", " 3.3", " 6.2", " 4.7", " 3.9", " 6.2", " 5.5", " 4.8", " 5.8", " 6.2", " 4.7", " 3.7", " 4.1"
"4746", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "679.95378", "678.94650", "6.293", "3272455.25313666", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "157855.481699469", " 193353.685841907", " 171419.784452644", " 147500.626830981", " 175838.285992993", "44.2020381445461", " 37.7500238495595", " 180.070134027729", " 21.7243039187865", " 21.9847478281806", "0.921", " 0.860", " 1.026", " 1.311", " 1.192", "-0.12", " -0.22", " 0.04", " 0.39", " 0.25", "0.56482812884344", " 0.359183870153297", " 0.870923422274191", " 0.812170364405481", " 0.89646700806468", "1", " 1", " 1", " 1", " 1", "4.5", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.3", " ", " 4.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
