"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-F-9.raw (F9)", "Peak Rating: Kidney-F-10.raw (F10)", "Peak Rating: Kidney-F-11.raw (F11)", "Peak Rating: Kidney-F-12.raw (F12)", "Peak Rating: Kidney-F-13.raw (F13)", "Peak Rating: Kidney-F-14.raw (F14)", "Peak Rating: Kidney-F-15.raw (F15)", "Peak Rating: Kidney-F-16.raw (F16)", "Peak Rating: Kidney-F-25.raw (F25)", "Peak Rating: Kidney-F-26.raw (F26)", "Peak Rating: Kidney-F-27.raw (F27)", "Peak Rating: Kidney-F-28.raw (F28)", "Peak Rating: Kidney-F-29.raw (F29)", "Peak Rating: Kidney-F-30.raw (F30)", "Peak Rating: Kidney-F-31.raw (F31)", "Peak Rating: Kidney-F-32.raw (F32)", "Peak Rating: Kidney-F-1.raw (F1)", "Peak Rating: Kidney-F-2.raw (F2)", "Peak Rating: Kidney-F-3.raw (F3)", "Peak Rating: Kidney-F-4.raw (F4)", "Peak Rating: Kidney-F-5.raw (F5)", "Peak Rating: Kidney-F-6.raw (F6)", "Peak Rating: Kidney-F-7.raw (F7)", "Peak Rating: Kidney-F-8.raw (F8)", "Peak Rating: Kidney-F-17.raw (F17)", "Peak Rating: Kidney-F-18.raw (F18)", "Peak Rating: Kidney-F-19.raw (F19)", "Peak Rating: Kidney-F-20.raw (F20)", "Peak Rating: Kidney-F-21.raw (F21)", "Peak Rating: Kidney-F-22.raw (F22)", "Peak Rating: Kidney-F-23.raw (F23)", "Peak Rating: Kidney-F-24.raw (F24)", "Peak Rating: Kidney-F-33.raw (F33)", "Peak Rating: Kidney-F-34.raw (F34)", "Peak Rating: Kidney-F-35.raw (F35)", "Peak Rating: Kidney-F-36.raw (F36)", "Peak Rating: Kidney-F-37.raw (F37)", "Peak Rating: Kidney-F-38.raw (F38)", "Peak Rating: Kidney-F-39.raw (F39)", "Peak Rating: Kidney-F-40.raw (F40)"
"1205", "", "False", "2-methyl-tridecanedioic acid", "C14 H26 O4", "Full match", " No results", " No results", " Not the top hit", " Full match", "-2.80", "258.18239", "257.17511", "5.385", "930713.866760039", "6", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "771947.860206452", " 672027.686781397", " 714463.364906461", " 740767.099280346", " 745998.531370066", "11.2483265129613", " 8.00661232051334", " ", " 12.1181187652559", " 13.4236123505657", "1.080", " 1.037", " 1.044", " 0.907", " 1.007", "0.11", " 0.05", " 0.06", " -0.14", " 0.01", "", " ", " ", " 0.781592158487447", " 0.999877087364999", "", " ", " ", " 0.999999999986602", " 0.999999999990951", "4.5", "3.8", " 3.4", " ", " 3.8", " 2.8", " ", " 4.1", " ", " ", " 3.3", " ", " 3.9", " 3.7", " 3.5", " 3.3", " 4.0", " ", " ", " ", " ", " ", " ", " 1.4", " ", " 3.4", " ", " 3.4", " 4.5", " ", " 2.0", " 3.0", " 2.8", " 3.8", " ", " 3.4", " 2.4", " 3.4", " 3.4", " 3.2", " 2.8"
"864", "", "False", "", "C20 H40 O8", "Full match", " No results", " No results", " No results", " No results", "-2.26", "408.27140", "407.26412", "4.815", "923186.820290434", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "597434.207639393", " 538290.529806899", " 527430.036090496", " 568394.975486998", " 564552.365812068", "23.0435764707041", " 6.74483126570858", " 11.9444734794929", " 14.2163708353225", " 3.86362765328509", "1.133", " 1.078", " 1.070", " 0.947", " 0.993", "0.18", " 0.11", " 0.10", " -0.08", " -0.01", "0.291454337796195", " 0.718586014860178", " 0.998398009437928", " 0.595803089496242", " 0.867318197707458", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "7.6", "1.8", " ", " 2.1", " 3.9", " 3.7", " 2.1", " 1.8", " ", " 4.4", " 4.8", " 3.7", " 4.0", " ", " 4.8", " 3.3", " 5.6", " 4.3", " 2.8", " 3.5", " 2.8", " 6.2", " 3.5", " 5.8", " 5.1", " 3.9", " 2.8", " 3.9", " 4.3", " 3.5", " 4.1", " 3.9", " 4.7", " 4.5", " 7.6", " 4.2", " 4.2", " 3.4", " 5.7", " 4.9", " 6.8"
"887", "", "False", "3,5-di-tert-Butyl-4-hydroxybenzyl alcohol", "C15 H24 O2", "Full match", " Full match", " No results", " Partial match", " Partial match", "-3.60", "236.17678", "235.16950", "6.158", "919952.800450954", "17", "2", "0", "94.0", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "487399.561934485", " ", " 525181.308519798", " 919952.800450954", " ", "16.7690739358081", " ", " 13.2484793998106", " ", " ", "0.928", " 1.752", " 0.000", " 0.000", " 0.000", "-0.11", " 0.81", " -Infinity", " -Infinity", " -Infinity", "0.368948687289018", " ", " ", " ", " ", "0.999999999999803", " ", " ", " ", " ", "6.1", "", " ", " 2.3", " ", " 4.2", " 5.3", " 6.1", " 5.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.3", " 5.1", " 3.2", " ", " ", " 0.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"1202", "", "False", "5-[3-(ethoxycarbonyl)-4-piperidinoanilino]-3,3-dimethyl-5-oxopentanoic acid", "C21 H30 N2 O5", "Unused", " Invalid mass", " No results", " No results", " No results", "-336114.07", "259.05856", "258.05129", "4.588", "918490.968713033", "0", "1", "0", "76.3", "47.6", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "764035.345219943", " 774092.638251319", " 804639.87654606", " 837831.586141207", " 775066.045775372", "11.9656431281388", " 5.00749142501698", " 6.29667503415632", " 8.3054563036082", " 7.57856886856025", "0.950", " 1.041", " 0.963", " 0.924", " 0.925", "-0.07", " 0.06", " -0.05", " -0.11", " -0.11", "0.999091524996421", " 0.991664275240974", " 0.855820017120309", " 0.861481212203497", " 0.645108002003262", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "5.8", "", " ", " 2.2", " 2.6", " ", " ", " 2.2", " ", " ", " ", " ", " 3.1", " 2.8", " 2.8", " 3.5", " 3.5", " ", " ", " ", " 2.8", " 3.5", " 5.8", " ", " 3.1", " ", " ", " ", " ", " 2.8", " ", " 3.1", " 4.6", " ", " 3.1", " 3.5", " 4.3", " 3.9", " 3.1", " 3.5", " 3.7"
"707", "", "False", "", "C25 H55 Cl N8 O P2", "Full match", " No results", " No results", " No results", " No results", "0.52", "580.36656", "579.35928", "8.475", "917389.026058597", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 359467.217723345", " ", " 464536.819952894", " 333664.848327843", "", " 61.0924201733471", " ", " 33.6490609157711", " 35.7793774159067", "", " Infinity", " Infinity", " 0.774", " 0.718", "", " Infinity", " Infinity", " -0.37", " -0.48", "", " ", " ", " 0.982124627420895", " 0.481452169967169", "", " ", " ", " 0.999999999986602", " 0.999999999990951", "5.7", "", " ", " ", " ", " ", " ", " ", " ", " 4.8", " 3.0", " 1.9", " 2.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.5", " 5.7", " 3.5", " 4.3", " ", " ", " 5.4", " 3.2", " 2.8", " 4.7", " 5.4", " 2.4", " 5.4", " 5.4", " 2.0", " 3.5"
"622", "", "False", "1-palmitoylglycerone 3-phosphate", "C19 H37 O7 P", "Not the top hit", " No results", " No results", " Full match", " Full match", "-2.41", "408.22671", "407.21943", "7.038", "913067.452883856", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "341338.954531378", " 489510.167518319", " 275432.955119017", " 449286.301763284", " 483315.559965446", "31.1160732925429", " 45.6750961961635", " 24.9154144569455", " 27.0417327288503", " 29.1639388862292", "1.239", " 1.631", " 1.755", " 1.090", " 1.076", "0.31", " 0.71", " 0.81", " 0.12", " 0.11", "0.86614350144134", " 0.349525671465723", " 0.505848786573835", " 0.999990386146843", " 0.985819929669151", "0.999999999999803", " 0.874729167333065", " 0.998837010777149", " 0.999999999986602", " 0.999999999990951", "6.1", "", " 2.4", " 5.8", " ", " 5.1", " 5.4", " 3.5", " 2.4", " 0.6", " 1.9", " 3.3", " 4.2", " 4.2", " ", " 6.1", " ", " ", " ", " 1.4", " 2.9", " ", " 5.9", " 2.9", " ", " 3.3", " ", " 2.5", " ", " ", " 3.3", " ", " ", " 4.0", " 5.6", " ", " ", " ", " 3.3", " 3.3", " 5.9"
"906", "", "False", "", "C27 H24 O", "Full match", " No results", " No results", " No results", " No results", "0.08", "364.18275", "363.17547", "6.361", "910494.104547499", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "311462.782339837", " 529153.860018394", " 297126.894365303", " 654088.136850985", " 590133.000228367", "", " 32.369372820511", " ", " 19.2317518327422", " 20.5576651210856", "1.048", " 2.201", " 1.986", " 0.809", " 0.902", "0.07", " 1.14", " 0.99", " -0.31", " -0.15", "", " ", " ", " 0.770309664659427", " 0.999834024048658", "", " ", " ", " 0.999999999986602", " 0.999999999990951", "5.8", "", " ", " ", " ", " ", " ", " ", " 0.4", " 3.4", " 5.8", " 3.5", " 2.4", " 2.0", " 3.2", " ", " 2.0", " ", " ", " 2.3", " ", " ", " ", " ", " ", " 4.2", " ", " 4.0", " 3.4", " 3.4", " 4.5", " 1.7", " 4.0", " 4.4", " 2.1", " 3.3", " 3.7", " 2.8", " 3.1", " 4.0", " 3.5"
"580", "", "False", "", "C29 H66 N10 O2", "Full match", " No results", " No results", " No results", " No results", "-4.88", "586.53416", "585.52688", "8.064", "895645.21838844", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "587642.37535923", " 539839.528833419", " 711234.383122006", " 669375.90366569", " 895645.21838844", "1.14498515706407", " ", " 20.6024068563133", " 4.65063369724598", " ", "0.826", " 0.941", " 1.259", " 0.806", " 1.338", "-0.28", " -0.09", " 0.33", " -0.31", " 0.42", "0.963133883358409", " 0.99817070860997", " ", " ", " ", "0.999999999999803", " 0.999999999657199", " ", " ", " ", "4.9", "", " ", " 3.4", " ", " ", " 3.4", " ", " ", " ", " ", " ", " ", " 3.8", " ", " ", " ", " ", " ", " ", " 3.7", " 3.9", " ", " 4.6", " ", " 4.9", " ", " ", " ", " 4.9", " ", " ", " ", " ", " ", " ", " 1.7", " ", " ", " ", " "
"583", "", "False", "", "C19 H16 N2 O7 S2", "Full match", " No results", " No results", " No results", " No results", "2.69", "448.04110", "447.03382", "10.862", "891719.737431593", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "NoMSn", "", "[M-H]-1", "611712.710390273", " 530362.718811295", " 441690.869681722", " 560878.1637108", " 566059.11803089", "27.7846962188091", " 15.5275734155788", " 26.9646446041229", " 17.0387625121827", " 16.7572140299414", "1.385", " 1.270", " 1.282", " 0.946", " 1.009", "0.47", " 0.34", " 0.36", " -0.08", " 0.01", "0.120322224400571", " 0.625032811319881", " 0.526047550954975", " 0.88001656557059", " 0.999877821236444", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "7.2", "5.2", " 4.8", " ", " ", " 6.3", " 4.0", " 6.9", " 4.3", " 6.1", " 4.5", " ", " 7.2", " 3.8", " 5.3", " 5.7", " 7.2", " 5.9", " 6.2", " 4.0", " 2.9", " 6.3", " 4.0", " 4.0", " 6.3", " 3.0", " 3.8", " ", " 4.2", " 4.9", " ", " 4.5", " 4.5", " 5.5", " 3.4", " 3.0", " ", " 4.5", " 4.5", " ", " 3.8"
"268", "", "False", "", "C22 H42 N4 O5 S", "Full match", " No results", " No results", " No results", " No results", "2.65", "474.28885", "473.28157", "10.835", "884226.594958227", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "NoMSn", "", "[M-H]-1", "311232.834043973", " 361648.726524007", " 453525.242012605", " 429343.503856615", " 641277.985332273", "38.7880537138182", " 29.3599312641053", " 45.3442702543864", " 17.6349595764197", " 27.6926353677452", "0.686", " 0.947", " 1.414", " 0.842", " 1.494", "-0.54", " -0.08", " 0.50", " -0.25", " 0.58", "0.799266973497268", " 0.996904876261458", " 0.596710528717022", " 0.948383331148142", " 0.368336243552938", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "7.2", "", " ", " 3.2", " ", " 5.8", " ", " 5.4", " ", " ", " 6.3", " ", " 7.1", " ", " 5.6", " ", " ", " ", " ", " 5.3", " 5.2", " ", " 5.3", " 5.7", " ", " 5.7", " 5.3", " 7.2", " ", " ", " 4.9", " 5.7", " ", " ", " 6.2", " ", " 5.6", " 5.2", " 7.1", " ", " "
"675", "", "False", "", "C4 H13 N3 O15 P2", "Full match", " No results", " No results", " No results", " No results", "0.38", "404.98234", "403.97507", "10.874", "879817.34584472", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "NoMSn", "", "[M-H]-1", "644843.001907939", " 641237.620870004", " 492007.589287496", " 686857.884004865", " 680381.360449864", "24.9771945445614", " 25.3687310165705", " 27.4922894082828", " 14.7194956213671", " 10.2086225579475", "1.311", " 1.396", " 1.383", " 0.934", " 0.991", "0.39", " 0.48", " 0.47", " -0.10", " -0.01", "0.439162582408339", " 0.4366662449442", " 0.301546995842285", " 0.861564011844547", " 0.999858250109358", "0.999999999999803", " 0.984558797562865", " 0.720620000320536", " 0.999999999986602", " 0.999999999990951", "7.6", "4.0", " 2.1", " 4.8", " 5.2", " 3.9", " 6.3", " 6.5", " 5.4", " 5.6", " 5.4", " 4.4", " 2.9", " 3.3", " 5.9", " 4.0", " 2.1", " ", " 6.2", " 3.3", " 3.3", " 4.0", " ", " 3.3", " ", " 5.3", " 7.6", " ", " 5.1", " 7.3", " 3.5", " 3.8", " ", " 7.6", " 6.9", " 4.1", " 5.1", " 3.5", " 6.2", " 3.8", " 4.7"
"1067", "", "False", "Cer 15:2;2O/3:0", "C18 H33 N O3", "Full match", " No results", " Full match", " Partial match", " Partial match", "-2.09", "311.24539", "310.23812", "4.472", "876034.218431018", "1", "0", "1", "", "", "1.5", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "780714.512947374", " 757088.560100366", " 771234.35688009", " 759617.18728512", " 741376.123218232", "12.8070994277996", " 3.01936138601967", " 3.90036347825223", " 8.26645277796844", " 4.9836012872845", "1.012", " 0.985", " 0.961", " 0.997", " 0.976", "0.02", " -0.02", " -0.06", " 0.00", " -0.04", "0.884971487196852", " 0.999998149464497", " 0.971815469395993", " 0.974982719672315", " 0.979909371567667", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "8.2", "3.4", " 3.4", " 6.6", " ", " ", " 4.1", " ", " 4.1", " 7.4", " 6.3", " ", " 7.4", " 7.8", " 5.5", " 4.8", " 4.8", " ", " 6.3", " 3.6", " 5.5", " 8.2", " 5.2", " 5.2", " 5.2", " 3.5", " ", " 6.5", " 4.6", " 4.6", " 4.6", " 5.6", " 3.9", " 5.2", " 4.0", " 6.7", " 5.5", " 6.4", " 4.8", " 4.8", " 4.8"
"800", "", "False", "", "C7 H12 N10 O3 S", "Full match", " No results", " No results", " No results", " No results", "0.83", "316.08172", "315.07444", "5.266", "868374.242613728", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "547140.779915755", " 520700.262765301", " 702574.490610223", " 470130.895990236", " 527007.678416616", "16.5494486410942", " 15.2875135080483", " ", " 41.2716284167239", " 22.9548224157592", "0.779", " 0.669", " 0.750", " 1.108", " 1.121", "-0.36", " -0.58", " -0.41", " 0.15", " 0.16", "", " ", " ", " 0.999999507174403", " 0.976077159366172", "", " ", " ", " 0.999999999986602", " 0.999999999990951", "6.8", "6.1", " 3.0", " 6.8", " ", " ", " ", " 6.1", " ", " 4.2", " 3.8", " 4.2", " ", " 3.8", " ", " 3.8", " 3.8", " ", " ", " ", " ", " ", " ", " ", " 3.3", " ", " 5.2", " ", " 1.5", " 4.5", " 2.7", " ", " ", " 5.6", " ", " ", " 4.0", " ", " ", " 4.3", " 3.3"
"638", "", "False", "", "C22 H42 N6 O2", "Full match", " No results", " No results", " No results", " No results", "-1.85", "422.33614", "421.32887", "6.362", "856090.192836238", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 402956.860098697", " ", " 396974.101829694", " 499503.617209509", "", " 57.1999699455905", " ", " 40.4530212579106", " 42.475257415103", "", " Infinity", " Infinity", " 1.015", " 1.258", "", " Infinity", " Infinity", " 0.02", " 0.33", "", " ", " ", " 0.83270679308289", " 0.951812679058295", "", " ", " ", " 0.999999999986602", " 0.999999999990951", "5.5", "", " ", " ", " ", " ", " ", " ", " ", " 5.5", " 4.9", " 4.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.9", " 2.9", " 4.5", " ", " 4.9", " 4.9", " 2.3", " 4.5", " ", " ", " ", " 2.3", " 4.9", " 2.7", " ", " 4.9"
"351", "", "False", "Cer 18:1;2O/16:0", "C34 H67 N O3", "Not the top hit", " No results", " Full match", " Partial match", " Partial match", "-1.99", "537.51102", "536.50279", "9.105", "840984.106198197", "4", "0", "30", "", "", "66.9", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 624083.296100521", " ", " 538202.748476199", " 546962.566610268", "", " 23.0804163514525", " ", " 10.1003985373165", " 29.9715732049551", "", " Infinity", " Infinity", " 1.160", " 1.016", "", " Infinity", " Infinity", " 0.21", " 0.02", "", " ", " ", " 0.564778442420794", " 0.74645645297565", "", " ", " ", " 0.999999999986602", " 0.999999999990951", "4.3", "", " ", " ", " ", " ", " ", " ", " ", " 3.7", " 4.3", " ", " ", " 2.5", " ", " 3.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.9", " 3.5", " 2.4", " ", " 3.9", " 4.3", " 3.7", " ", " 2.5", " ", " ", " ", " 3.5", " "
"603", "", "False", "", "C12 H14 Cl N2 O3 P S2", "Full match", " No results", " No results", " No results", " No results", "3.28", "363.98839", "362.98112", "0.478", "794076.321856507", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "326771.045727112", " 430149.767036963", " 440599.183987913", " 465685.139470831", " 392094.494668441", "28.9267743379242", " 11.8124159278175", " 42.380578771165", " 18.5972949571794", " 31.3958053030584", "0.742", " 1.057", " 0.890", " 0.924", " 0.842", "-0.43", " 0.08", " -0.17", " -0.11", " -0.25", "0.467204643105039", " 0.999955703439625", " 0.77009713873657", " 0.993978157764483", " 0.830326012927138", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "7.3", "5.9", " 3.7", " 5.9", " 5.9", " 5.6", " 6.3", " ", " ", " 5.4", " 6.9", " 6.6", " ", " 7.3", " 6.9", " 6.9", " 6.9", " 4.9", " 5.5", " 4.9", " 4.5", " 5.2", " 4.5", " 4.5", " 3.4", " 6.8", " 4.2", " 4.9", " 6.8", " 6.1", " 6.4", " 6.4", " 6.1", " 3.5", " 5.1", " 5.4", " 5.4", " 5.4", " 2.8", " 4.3", " 3.9"
"1119", "", "False", "Selodenoson", "C17 H24 N6 O4", "Full match", " No results", " No results", " Full match", " No results", "-0.24", "376.18581", "375.17854", "4.265", "779113.001050803", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "624885.303362209", " 455196.673800554", " 602116.529762068", " 531212.787075896", " 584911.937082278", "34.9041497041517", " 6.44828380584693", " 24.4154852822457", " 13.2479631319898", " 17.5426154202934", "1.038", " 0.882", " 0.971", " 0.857", " 1.101", "0.05", " -0.18", " -0.04", " -0.22", " 0.14", "0.966049571420391", " 0.981448894832712", " 0.999734151735848", " 0.977347257767596", " 0.940018266763504", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "5.1", "", " 3.8", " ", " ", " 0.9", " ", " ", " ", " 4.8", " ", " 2.9", " ", " ", " ", " 2.9", " ", " ", " ", " ", " 1.4", " 4.0", " ", " ", " 2.1", " 5.1", " 2.8", " 4.3", " ", " 3.5", " 5.1", " 2.8", " 4.7", " 3.0", " ", " 3.4", " ", " ", " ", " 1.5", " "
"676", "", "False", "", "C15 H8 Cl2 N6 O2 S", "Full match", " No results", " No results", " No results", " No results", "3.60", "405.98211", "404.97483", "10.869", "776188.618193675", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "776188.618193675", " 691614.921835954", " 592565.401821332", " 619009.143808714", " ", "", " ", " 14.4996200700241", " 22.129508463284", " ", "1.310", " 1.045", " 0.000", " 1.117", " 0.000", "0.39", " 0.06", " -Infinity", " 0.16", " -Infinity", "", " 0.999845385149518", " ", " ", " ", "", " 0.999999999657199", " ", " ", " ", "7.3", "", " 5.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.9", " ", " ", " ", " ", " 4.1", " ", " ", " ", " ", " 5.4", " ", " 7.3", " ", " ", " 2.9", " ", " ", " ", " ", " 4.3", " ", " ", " ", " ", " ", " ", " ", " "
"1073", "", "False", "", "C8 H21 N10 O P", "Full match", " No results", " No results", " No match", " No results", "2.73", "304.16457", "303.15730", "5.988", "761579.331795282", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 734770.904253968", " ", " 662824.450619056", " 606803.789547868", "", " ", " ", " 29.7796078480275", " 9.52131241331131", "", " Infinity", " Infinity", " 1.109", " 0.915", "", " Infinity", " Infinity", " 0.15", " -0.13", "", " ", " ", " ", " 0.974878043330543", "", " ", " ", " ", " 0.999999999990951", "5.9", "", " ", " ", " ", " ", " ", " ", " ", " 0.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.1", " 5.9", " 4.8", " ", " ", " 4.8", " 2.4", " ", " ", " ", " ", " 3.3", " 5.2", " ", " 5.6"
"857", "", "False", "icos#3", "C24 H31 N O7", "Full match", " No results", " No results", " Full match", " Full match", "-2.18", "445.20908", "444.20181", "9.526", "760060.307239484", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "334724.496457387", " 441243.308871482", " 263065.189591313", " 361686.94726104", " 402366.728454101", "", " 35.2870243738806", " 18.5118304087769", " 17.9408358824838", " 39.9255633800047", "1.272", " 1.375", " 1.530", " 1.220", " 1.112", "0.35", " 0.46", " 0.61", " 0.29", " 0.15", "", " 0.710130397056395", " 0.227043554063347", " 0.828591904829025", " 0.809622939681566", "", " 0.999999999657199", " 0.609415338146178", " 0.999999999986602", " 0.999999999990951", "4.9", "", " ", " 2.3", " ", " ", " ", " ", " ", " ", " ", " 2.8", " 3.5", " 2.8", " ", " ", " ", " 3.8", " ", " 3.4", " ", " ", " ", " ", " 3.8", " 2.7", " 3.4", " ", " 4.9", " ", " ", " 4.9", " ", " ", " 2.8", " ", " 3.9", " ", " 3.2", " 4.1", " "
"976", "", "False", "Arachidic acid", "C20 H40 O2", "Full match", " Full match", " No results", " Full match", " Full match", "-1.92", "312.30223", "311.29495", "9.351", "749946.924138349", "26", "2", "0", "83.0", "9.1", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 346977.228926929", " ", " 331241.730530681", " 439487.209265634", "", " 26.421075710204", " ", " 44.6966299362784", " 24.0520303408738", "", " Infinity", " Infinity", " 1.048", " 1.327", "", " Infinity", " Infinity", " 0.07", " 0.41", "", " ", " ", " 0.98136798804313", " 0.599646719158405", "", " ", " ", " 0.999999999986602", " 0.999999999990951", "4.8", "", " ", " ", " ", " ", " ", " ", " ", " 3.7", " ", " ", " 2.9", " ", " 3.3", " ", " 3.7", " ", " ", " ", " ", " ", " ", " ", " ", " 2.3", " 4.4", " 1.9", " 4.2", " ", " 2.3", " ", " 2.3", " 4.0", " 3.7", " 3.7", " 3.7", " 2.9", " 4.8", " 3.3", " 3.3"
